"","dz_2011","2004","2016","change_prop_id"
"1","S01007860",0.611650485436893,0.133647798742138,-0.478002686694755
"2","S01010180",0.524923702950153,0.0488826815642458,-0.476041021385907
"3","S01010149",0.511064278187566,0.0443458980044346,-0.466718380183131
"4","S01008706",0.533491170957877,0.0887096774193548,-0.444781493538522
"5","S01012836",0.477720207253886,0.0477489768076398,-0.429971230446246
"6","S01008453",0.5,0.0922818791946309,-0.407718120805369
"7","S01009973",0.560161974546857,0.158402203856749,-0.401759770690108
"8","S01008704",0.591995221027479,0.199516324062878,-0.392478896964601
"9","S01007453",0.44020618556701,0.0513698630136986,-0.388836322553312
"10","S01010273",0.406352683461117,0.0263504611330698,-0.380002222328047
"11","S01010274",0.379420731707317,0,-0.379420731707317
"12","S01010035",0.486410635155096,0.113085621970921,-0.373325013184175
"13","S01009782",0.426447574334898,0.0645624103299857,-0.361885164004913
"14","S01008701",0.547857494664259,0.195369030390738,-0.352488464273521
"15","S01010068",0.559214795587281,0.223463687150838,-0.335751108436443
"16","S01006726",0.548125633232016,0.218558282208589,-0.329567351023427
"17","S01008705",0.656751732296772,0.332681017612524,-0.324070714684248
"18","S01010276",0.31763417305586,0.0127659574468085,-0.304868215609051
"19","S01010119",0.514644351464435,0.210237659963437,-0.304406691500998
"20","S01009937",0.400215749730313,0.1,-0.300215749730313
"21","S01012740",0.329571106094808,0.0358239508700102,-0.293747155224798
"22","S01012889",0.3543662742951,0.0633528265107212,-0.291013447784379
"23","S01010117",0.36726272352132,0.0778210116731518,-0.289441711848169
"24","S01012064",0.6639503298409,0.376,-0.2879503298409
"25","S01008008",0.523271665043817,0.237388724035608,-0.285882941008209
"26","S01010220",0.325631768953069,0.0411522633744856,-0.284479505578583
"27","S01012787",0.363957597173145,0.0871080139372822,-0.276849583235863
"28","S01009475",0.292592592592593,0.0169204737732657,-0.275672118819327
"29","S01009835",0.552780930760499,0.277777777777778,-0.275003152982722
"30","S01008708",0.57234078306167,0.298507462686567,-0.273833320375103
"31","S01011464",0.392307692307692,0.121555915721232,-0.270751776586461
"32","S01012065",0.711713665943601,0.442073170731707,-0.269640495211894
"33","S01010021",0.574891908585547,0.306603773584906,-0.268288135000641
"34","S01010024",0.486179590617063,0.21875,-0.267429590617063
"35","S01006727",0.449862906384645,0.183930300096805,-0.26593260628784
"36","S01010309",0.484616585975324,0.220820189274448,-0.263796396700876
"37","S01012827",0.315097382458752,0.0546448087431694,-0.260452573715583
"38","S01012162",0.446854663774403,0.188501413760603,-0.2583532500138
"39","S01013226",0.368538490145035,0.113168724279835,-0.2553697658652
"40","S01009982",0.515895953757225,0.261341222879684,-0.254554730877541
"41","S01010123",0.567921440261866,0.313370473537604,-0.254550966724261
"42","S01010311",0.630091438071488,0.376344086021505,-0.253747352049983
"43","S01010046",0.645044661846023,0.391676866585067,-0.253367795260956
"44","S01008702",0.418147208121827,0.167731629392971,-0.250415578728856
"45","S01010475",0.318748003832641,0.068870523415978,-0.249877480416663
"46","S01010736",0.266439909297052,0.0188679245283019,-0.24757198476875
"47","S01010235",0.297802197802198,0.0524658971668416,-0.245336300635356
"48","S01010162",0.589670547436215,0.345022624434389,-0.244647923001826
"49","S01009834",0.491121495327103,0.246523388116308,-0.244598107210794
"50","S01008775",0.355777979981802,0.113871635610766,-0.241906344371036
"51","S01009981",0.573973516242736,0.336322869955157,-0.237650646287579
"52","S01010345",0.285774058577406,0.0493827160493827,-0.236391342528023
"53","S01010500",0.579611201110854,0.343473994111874,-0.23613720699898
"54","S01013396",0.341609050911376,0.106241699867198,-0.235367351044179
"55","S01010051",0.531802120141343,0.296833773087071,-0.234968347054271
"56","S01010445",0.41465667658832,0.180658873538789,-0.233997803049531
"57","S01010120",0.648063781321184,0.416666666666667,-0.231397114654518
"58","S01011677",0.288378766140603,0.0585651537335286,-0.229813612407074
"59","S01008450",0.453020134228188,0.223765432098765,-0.229254702129423
"60","S01010244",0.449297971918877,0.224215246636771,-0.225082725282105
"61","S01007826",0.495956873315364,0.271132376395534,-0.22482449691983
"62","S01010255",0.517553079672062,0.294117647058824,-0.223435432613239
"63","S01010496",0.514250199769156,0.292014302741359,-0.222235897027797
"64","S01010053",0.532536520584329,0.311493018259936,-0.221043502324394
"65","S01010207",0.402947996025174,0.181924882629108,-0.221023113396066
"66","S01010054",0.607438715131023,0.38659793814433,-0.220840776986693
"67","S01011388",0.275827482447342,0.0558899398108341,-0.219937542636508
"68","S01011382",0.378587196467991,0.158730158730159,-0.219857037737832
"69","S01009985",0.602760736196319,0.384615384615385,-0.218145351580934
"70","S01010056",0.515719801434087,0.298013245033113,-0.217706556400975
"71","S01011361",0.517915309446254,0.301003344481605,-0.216911964964649
"72","S01011496",0.51063829787234,0.295420974889217,-0.215217322983123
"73","S01009845",0.444846020630977,0.230078563411897,-0.21476745721908
"74","S01011360",0.389830508474576,0.175324675324675,-0.214505833149901
"75","S01010275",0.261276891047883,0.0476190476190476,-0.213657843428836
"76","S01012073",0.297109403585803,0.0835654596100279,-0.213543943975775
"77","S01013357",0.23000426196903,0.0170842824601367,-0.212919979508893
"78","S01010105",0.390946502057613,0.178970917225951,-0.211975584831662
"79","S01009769",0.261744259532336,0.0504032258064516,-0.211341033725885
"80","S01009980",0.573589662779704,0.362654320987654,-0.210935341792049
"81","S01013073",0.441554338668913,0.232815964523282,-0.208738374145632
"82","S01009330",0.284931506849315,0.0764006791171477,-0.208530827732167
"83","S01011368",0.243786982248521,0.035677879714577,-0.208109102533944
"84","S01010233",0.498710232158212,0.291044776119403,-0.207665456038809
"85","S01010049",0.579315476190476,0.375288683602771,-0.204026792587705
"86","S01008703",0.554798761609907,0.351043643263757,-0.20375511834615
"87","S01010057",0.456128133704735,0.252873563218391,-0.203254570486344
"88","S01007788",0.492512128242987,0.290076335877863,-0.202435792365124
"89","S01010038",0.448407037565383,0.246062992125984,-0.202344045439398
"90","S01008906",0.42265229250552,0.221130221130221,-0.201522071375299
"91","S01010457",0.332790002716653,0.131332082551595,-0.201457920165058
"92","S01010127",0.40072202166065,0.199362041467305,-0.201359980193345
"93","S01010231",0.530534351145038,0.329280648429585,-0.201253702715454
"94","S01009824",0.389136370168128,0.188087774294671,-0.201048595873457
"95","S01013133",0.450392376681614,0.249469214437367,-0.200923162244247
"96","S01007702",0.219039735099338,0.019047619047619,-0.199992116051719
"97","S01010033",0.478476985783875,0.278864970645793,-0.199612015138083
"98","S01010232",0.49364406779661,0.295295295295295,-0.198348772501315
"99","S01009865",0.363489172232342,0.165217391304348,-0.198271780927994
"100","S01010036",0.243068391866913,0.0468933177022274,-0.196175074164686
"101","S01009805",0.445,0.250533049040512,-0.194466950959488
"102","S01011384",0.600665883274579,0.407608695652174,-0.193057187622405
"103","S01011562",0.401515983741624,0.208655332302937,-0.192860651438687
"104","S01008786",0.295008829816898,0.103143418467584,-0.191865411349314
"105","S01011263",0.301690507152146,0.10989010989011,-0.191800397262036
"106","S01010026",0.500223428024258,0.309168443496802,-0.191054984527456
"107","S01013330",0.228235294117647,0.0377002827521206,-0.190535011365526
"108","S01008554",0.455968688845401,0.266106442577031,-0.18986224626837
"109","S01010022",0.439262472885033,0.249597423510467,-0.189665049374566
"110","S01009808",0.338052540506528,0.149253731343284,-0.188798809163245
"111","S01012825",0.340767172167707,0.152838427947598,-0.187928744220109
"112","S01010920",0.416547204587344,0.230627306273063,-0.185919898314281
"113","S01010351",0.372635283765948,0.186766275346852,-0.185869008419096
"114","S01008788",0.26158038147139,0.0759493670886076,-0.185631014382782
"115","S01010272",0.406352683461117,0.2210433244916,-0.185309358969517
"116","S01006729",0.407311966500242,0.223160434258142,-0.184151532242099
"117","S01010438",0.463634458184867,0.280320366132723,-0.183314092052144
"118","S01010165",0.56131669535284,0.380258899676375,-0.181057795676465
"119","S01010177",0.562893081761006,0.382037533512064,-0.180855548248942
"120","S01008707",0.578546712802768,0.399343544857768,-0.179203167945
"121","S01011489",0.270480225988701,0.0916230366492147,-0.178857189339486
"122","S01008005",0.205920205920206,0.0271739130434783,-0.178746292876728
"123","S01012823",0.222627737226277,0.0440528634361234,-0.178574873790154
"124","S01012069",0.511646749037877,0.333333333333333,-0.178313415704544
"125","S01010018",0.375241340147643,0.197086546700943,-0.178154793446701
"126","S01011487",0.38922640745241,0.211453744493392,-0.177772662959018
"127","S01010497",0.491390728476821,0.313935681470138,-0.177455047006683
"128","S01010501",0.423718783287963,0.24733268671193,-0.176386096576033
"129","S01010265",0.186263096623981,0.0101936799184506,-0.176069416705531
"130","S01012769",0.219959266802444,0.0441501103752759,-0.175809156427168
"131","S01010023",0.459891479689104,0.285261489698891,-0.174629989990213
"132","S01009760",0.432642002989537,0.25802752293578,-0.174614480053757
"133","S01010261",0.268270561840661,0.0942605781315459,-0.174009983709115
"134","S01008469",0.283261026753435,0.110169491525424,-0.173091535228011
"135","S01010161",0.378382487078139,0.205371248025276,-0.173011239052863
"136","S01008918",0.501121076233184,0.328151986183074,-0.17296909005011
"137","S01010251",0.21501272264631,0.0422535211267606,-0.17275920151955
"138","S01010310",0.481136950904393,0.308464849354376,-0.172672101550017
"139","S01010326",0.602425434283841,0.431119920713578,-0.171305513570264
"140","S01011932",0.231292517006803,0.0603318250377074,-0.170960691969095
"141","S01010381",0.217248806067984,0.0465116279069767,-0.170737178161007
"142","S01010055",0.545696118439784,0.375,-0.170696118439784
"143","S01008317",0.347496206373293,0.176991150442478,-0.170505055930815
"144","S01010116",0.329422661315221,0.15929203539823,-0.170130625916991
"145","S01011919",0.277854671280277,0.108024691358025,-0.169829979922252
"146","S01010490",0.532708596143449,0.362903225806452,-0.169805370336998
"147","S01009971",0.492339121552605,0.322878228782288,-0.169460892770317
"148","S01010243",0.439081107744345,0.269749518304432,-0.169331589439913
"149","S01010360",0.485429141716567,0.316642120765832,-0.168787020950735
"150","S01008004",0.205920205920206,0.0375375375375375,-0.168382668382668
"151","S01011370",0.243786982248521,0.0754060324825986,-0.168380949765922
"152","S01010037",0.489265120844068,0.321592649310873,-0.167672471533195
"153","S01010113",0.479541734860884,0.3125,-0.167041734860884
"154","S01010855",0.313492063492063,0.146484375,-0.167007688492063
"155","S01009983",0.555647155812036,0.38863976083707,-0.167007394974966
"156","S01006682",0.37333862328903,0.206971677559913,-0.166366945729117
"157","S01009875",0.485068493150685,0.319018404907975,-0.16605008824271
"158","S01010160",0.583902898892293,0.418118466898955,-0.165784431993338
"159","S01010236",0.305989168525008,0.140243902439024,-0.165745266085984
"160","S01010894",0.373995890155053,0.208333333333333,-0.16566255682172
"161","S01011493",0.184,0.0185185185185185,-0.165481481481481
"162","S01008165",0.199726402188782,0.0346420323325635,-0.165084369856219
"163","S01010201",0.29810298102981,0.133228840125392,-0.164874140904418
"164","S01007713",0.375304935259899,0.210526315789474,-0.164778619470425
"165","S01007457",0.335260115606936,0.170506912442396,-0.16475320316454
"166","S01012760",0.438871473354232,0.274451097804391,-0.164420375549841
"167","S01012777",0.21969696969697,0.0553877139979859,-0.164309255698984
"168","S01009974",0.496520009942829,0.332278481012658,-0.16424152893017
"169","S01010327",0.414427429451989,0.250800426894344,-0.163627002557645
"170","S01006724",0.409206381465298,0.246791707798618,-0.16241467366668
"171","S01006715",0.345072927783707,0.182829888712242,-0.162243039071465
"172","S01009792",0.191578947368421,0.0293542074363992,-0.162224739932022
"173","S01009776",0.51325325126576,0.351270553064275,-0.161982698201485
"174","S01010329",0.355410447761194,0.193661971830986,-0.161748475930208
"175","S01008312",0.213286060832245,0.0518672199170125,-0.161418840915232
"176","S01009846",0.396558082360172,0.235457063711911,-0.161101018648261
"177","S01008709",0.403156996587031,0.242463958060288,-0.160693038526742
"178","S01008468",0.273689273689274,0.113240418118467,-0.160448855570807
"179","S01012797",0.355135035825831,0.19471488178025,-0.160420154045581
"180","S01009870",0.358490566037736,0.198098256735341,-0.160392309302395
"181","S01010052",0.463210702341137,0.303672316384181,-0.159538385956956
"182","S01010342",0.215077866918358,0.0556438791732909,-0.159433987745067
"183","S01010432",0.389074693422519,0.230596175478065,-0.158478517944454
"184","S01010042",0.282133843877817,0.123703112529928,-0.158430731347889
"185","S01010169",0.404371584699454,0.246636771300448,-0.157734813399005
"186","S01010905",0.300602828657547,0.143246930422919,-0.157355898234627
"187","S01010897",0.501676512853265,0.34504391468005,-0.156632598173215
"188","S01009801",0.38866090712743,0.232163080407701,-0.156497826719729
"189","S01008934",0.335046814760419,0.178571428571429,-0.15647538618899
"190","S01012807",0.172069417157826,0.0157232704402516,-0.156346146717574
"191","S01010125",0.429201520912548,0.272904483430799,-0.156297037481748
"192","S01010256",0.412493753123438,0.257142857142857,-0.155350895980581
"193","S01010112",0.523896314297286,0.368589743589744,-0.155306570707543
"194","S01011643",0.212056853455318,0.0573979591836735,-0.154658894271644
